0,0
-0.074179,1.9997
1.0551,2.5652
0.87418,3.3624
0.39644,3.8598
1.087,4.2376
0.6968,4.7583
0.92825,5.1962
0.68095,5.5683
0.3194,5.83
0.39639,6.2241
0.67944,6.5096
0.44202,6.8238
0.44688,7.1447
0.93126,7.22
1.4045,7.3008
1.4957,7.6772
1.4988,7.999
1.4567,8.2875
1.834,8.3708
1.6724,8.7089
1.5507,8.9724
1.4498,9.2107
1.4138,9.4475
1.5098,9.6656
1.7455,9.8038
1.7543,10.049
1.8045,10.26
1.764,10.467
1.9415,10.618
1.9197,10.833
1.6358,10.933
1.6561,11.176
1.9047,11.308
2.3241,11.17
2.6579,11.231
2.8011,11.468
2.9572,11.648
2.873,11.895
2.8429,12.119
2.7927,12.322
2.4734,12.389
2.3839,12.624
2.5949,12.8
2.5656,13.009
2.5543,13.19
2.5037,13.355
2.2739,13.416
2.2529,13.62
2.1308,13.757
1.9462,13.836
1.7646,13.924
1.6169,14.046
1.422,14.105
1.151,13.995
0.88429,14.037
0.84049,14.293
0.56549,14.275
0.36054,14.381
0.12011,14.38
-0.12773,14.384
-0.17969,14.635
-0.15053,14.866
-0.31758,14.993
-0.54951,15.002
-0.79959,14.956
-1.0586,14.907
-1.3227,14.87
-1.5821,14.547
-1.9428,14.536
-2.1938,14.702
-2.0659,15.083
-2.2571,15.283
-1.9105,15.53
-2.3242,15.613
-2.6905,15.416
-2.8212,15.687
-3.0542,15.749
-3.2681,15.807
-3.5228,15.629
-3.8138,15.425
-4.1207,15.159
-4.4839,15.027
-4.7801,15.192
-5.1066,15.08
-5.4405,14.954
-5.5992,15.286
-5.7347,15.544
-5.7678,15.815
-6.0348,15.88
-6.1943,16.05
-6.4854,15.828
-6.799,15.52
-7.1213,15.656
-7.133,16.031
-7.4859,15.95
-7.5971,15.055
-7.7633,13.647
-8.6789,13.086
-9.4277,12.199
-10.382,11.453
-11.38,11.183
-12.239,11.167
-12.998,11.177
-13.453,11.631
-13.676,12.138
-14.244,12.146
-14.663,12.376
-14.058,12.979
-14.506,13.339
-15.037,13.325
-14.977,13.81
-14.516,14.182
-14.045,14.527
-13.464,14.817
-12.957,15.181
-12.627,15.593
-12.692,16.006
-12.732,16.342
-12.485,16.607
-11.649,16.431
-10.644,16.535
-10.591,17.126
-10.698,17.52
-10.784,17.834
-11.099,18.006
-11.038,18.303
-11.083,18.54
-11.115,18.754
-11.149,18.953
-11.15,19.144
-11.25,19.305
-11.172,19.484
-10.943,19.581
-11.027,19.793
-11.321,19.833
-11.67,19.72
-11.986,19.699
-12.177,19.862
-12.359,19.979
-12.484,20.132
-12.451,20.338
-12.587,20.468
-12.384,20.635
-12.406,20.832
-12.436,20.993
-12.428,21.146
-12.629,21.186
-12.776,21.28
-12.837,21.423
-12.781,21.577
-12.77,21.724
-12.961,21.756
-13.1,21.838
-12.984,22.006
-12.751,22.089
-12.802,22.269
-13.06,22.287
-13.182,22.404
-13.393,22.334
-13.623,22.194
-13.855,22.149
-14.071,22.124
-14.273,22.137
-14.392,22.288
-14.464,22.45
-14.335,22.65
-14.293,22.842
-14.315,23.003
-14.51,23.032
-14.691,23.055
-14.748,23.205
-14.898,23.244
-15.064,23.228
-15.23,23.224
-15.381,22.968
-15.625,22.926
-15.767,23.09
-15.766,23.314
-15.853,23.463
-15.962,23.566
-16.087,23.636
-16.032,23.803
-16.266,23.707
-16.433,23.76
-16.603,23.614
-16.791,23.456
-16.977,23.558
-17.168,23.512
-17.354,23.485
-17.531,23.363
-17.731,23.381
-17.884,23.154
-18.121,23.061
-18.312,22.849
-18.563,22.737
-18.716,23.002
-18.963,22.978
-19.15,23.075
-19.336,23.128
-19.372,23.347
-19.597,23.326
-19.648,23.535
-19.672,23.725
-19.679,23.906
-19.723,24.068
-19.545,24.227
-19.645,24.403
-19.813,24.479
-19.967,24.542
-19.944,24.717
-19.787,24.865
-19.629,25.006
-19.71,25.173
-19.931,25.2
-19.928,25.377
-19.965,25.512
-20.153,25.497
-20.372,25.291
-20.45,25.523
-20.346,25.731
-20.394,25.877
-20.358,26.015
-20.447,26.117
-20.423,26.245
-20.36,26.363
-20.354,26.485
-20.379,26.598
-20.274,26.69
-20.154,26.777
-20.094,26.897
-19.926,26.933
-19.768,27.003
-19.775,27.164
-19.521,27.081
-19.498,27.298
-19.327,27.359
-19.215,27.467
-19.368,27.612
-19.631,27.651
-19.639,27.826
-19.487,27.936
-19.321,28.007
-19.233,28.121
-19.314,28.25
-19.344,28.371
-19.327,28.481
-19.205,28.542
-19.143,28.644
-19.136,28.754
-19.097,28.85
-19.078,28.948
-19.045,29.04
-18.85,28.945
-18.751,29.072
-18.575,29.024
-18.382,28.971
-18.294,29.122
-18.28,29.272
-18.565,29.371
-18.459,29.531
-18.484,29.661
-18.579,29.754
-18.544,29.869
-18.322,29.83
-18.397,30.005
-18.487,30.112
-18.649,30.141
-18.756,30.223
-18.852,30.297
-18.983,30.321
-19.114,30.354
-19.229,30.407
-19.372,30.397
-19.521,30.396
-19.673,30.384
-19.7,30.54
-19.702,30.672
-19.693,30.792
-19.863,30.766
-19.999,30.79
-20.147,30.702
-20.2,30.859
-20.301,30.928
-20.425,30.932
-20.537,30.967
-20.664,30.936
-20.778,30.747
-20.917,30.882
-21.073,30.83
-21.214,30.701
-21.382,30.692
-21.506,30.778
-21.65,30.769
-21.774,30.609
-21.902,30.392
-22.112,30.408
-22.058,30.741
-22.163,30.892
-22.346,30.848
-22.514,30.751
-22.633,30.863
-22.78,30.847
-22.899,30.906
-22.884,31.073
-23.026,31.111
-23.113,31.195
-23.246,31.044
-23.405,30.981
-23.539,30.858
-23.587,30.568
-23.827,30.628
-23.989,30.713
-24.096,30.84
-24.253,30.83
-24.321,30.54
-24.535,30.48
-24.716,30.454
-24.855,30.566
-25.002,30.619
-25.134,30.677
-25.141,30.857
-24.994,31.068
-24.973,31.268
-24.996,31.429
-25.27,31.241
-25.484,31.18
-25.651,31.038
-25.772,31.194
-25.899,31.27
-25.989,31.369
-25.95,31.535
-26.058,31.627
-25.819,31.764
-25.767,31.956
-25.678,32.105
-25.584,32.243
-25.38,32.323
-25.36,32.498
-25.523,32.593
-25.705,32.627
-25.891,32.618
-26.06,32.618
-26.234,32.549
-26.355,32.64
-26.507,32.571
-26.66,32.467
-26.76,32.605
-26.905,32.594
-26.961,32.724
-27.101,32.702
-27.213,32.748
-27.337,32.694
-27.464,32.626
