0,0
0.4312,1.9913
-0.11852,2.759
-0.45881,3.3852
-1.4152,3.5258
-1.1246,4.2517
-0.43546,4.5813
-0.15645,5.0433
-0.28302,5.4894
0.49303,5.4129
0.78696,5.877
1.1718,6.1323
1.4039,6.4649
1.1082,6.8302
1.1481,7.1913
1.2666,7.4861
1.746,7.487
1.6887,7.8983
1.8345,8.1719
1.7547,8.4528
1.4096,8.6068
1.0324,8.7286
1.0616,9.0661
0.88326,9.2894
0.68019,9.4723
0.44567,9.6203
0.41929,9.8817
0.17911,10.011
-0.27759,9.6682
-0.5879,9.9507
-0.70027,10.25
-1.0991,10.165
-1.2972,10.432
-1.5116,10.611
-1.6792,10.806
-1.487,11.076
-1.4347,11.339
-1.9517,11.149
-2.4304,10.787
-2.948,10.191
-3.1319,10.872
-3.4861,11.068
-3.8498,11.115
-4.2278,11.091
-4.657,10.798
-5.0162,11.044
-5.4191,11.028
-5.7316,11.204
-5.9009,11.482
-6.0119,11.757
-5.8725,12.066
-6.1487,12.232
-6.5626,12.033
-6.9439,11.06
-7.5256,11.397
-7.6317,11.906
-7.9895,12.048
-8.4214,11.82
-8.6508,12.157
-8.798,12.44
-8.9236,12.69
-9.2516,12.687
-9.6255,12.461
-10.03,11.999
-10.437,12.269
-10.868,12.154
-11.313,11.942
-11.578,12.304
-11.809,12.566
-12.225,12.363
-12.423,10.934
-13.457,9.3599
-14.822,8.9197
-14.792,10.264
-15.352,10.723
-15.707,11.115
-16.237,11.142
-16.691,11.278
-17.181,11.245
-17.444,11.597
-17.441,12.018
-17.37,12.403
-17.448,12.728
-17.184,13.028
-16.486,13.127
-16.361,13.593
-16.119,13.908
-15.948,14.214
-16.487,14.304
-16.443,14.671
-16.417,14.944
-16.347,15.182
-16.508,15.371
-16.511,15.593
-16.619,15.772
-16.702,15.951
-16.823,16.101
-16.852,16.286
-16.882,16.462
-17.029,16.581
-17.296,16.523
-17.379,16.743
-17.643,16.697
-17.809,16.846
-17.764,17.074
-17.908,17.209
-18.212,16.843
-18.485,16.997
-18.433,17.311
-18.538,17.501
-18.661,17.64
-18.663,17.822
-18.424,17.959
-18.406,18.169
-18.008,18.123
-17.795,18.327
-18.056,18.539
-17.942,18.74
-17.444,18.496
-16.906,18.268
-16.517,18.386
-16.35,18.644
-16.305,18.902
-16.599,19.122
-16.875,19.327
-16.454,19.429
-16.492,19.686
-16.615,19.868
-16.797,19.995
-16.614,20.155
-16.693,20.329
-17.047,20.248
-17.526,19.957
-17.522,20.348
-17.498,20.589
-17.202,20.735
-17.292,20.939
-17.268,21.103
-17.4,21.211
-17.771,20.938
-18.094,20.897
-18.36,20.881
-18.365,21.152
-18.578,21.208
-18.727,21.308
-18.949,21.138
-18.978,21.42
-18.91,21.63
-18.807,21.805
-18.972,21.912
-18.878,22.077
-18.949,22.215
-19.137,22.229
-19.333,22.209
-19.546,22.071
-19.769,22.027
-19.944,22.103
-20.131,22.088
-20.32,21.934
-20.543,21.882
-20.728,21.966
-20.881,22.064
-21.05,22.106
-21.106,22.281
-21.27,22.331
-21.313,22.494
-21.509,22.447
-21.691,22.258
-21.904,22.277
-21.996,22.464
-22.036,22.649
-22.262,22.497
-22.473,22.436
-22.664,22.448
-22.849,22.428
-23.015,22.491
-23.198,22.434
-23.343,22.548
-23.486,22.633
-23.358,22.866
-23.571,22.939
-23.554,23.134
-23.746,23.162
-23.915,23.182
-23.856,23.389
-23.747,23.564
-23.658,23.728
-23.808,23.839
-23.885,23.966
-23.94,24.088
-23.975,24.21
-24.03,24.32
-23.922,24.439
-23.926,24.578
-23.737,24.639
-23.491,24.67
-23.318,24.793
-23.569,24.952
-23.866,24.974
-23.847,25.166
-23.698,25.3
-23.565,25.417
-23.53,25.557
-23.423,25.655
-23.425,25.789
-23.478,25.905
-23.618,25.966
-23.835,25.914
-24.058,25.863
-24.298,25.663
-24.477,25.785
-24.626,25.855
-24.697,25.991
-24.643,26.159
-24.637,26.31
-24.503,26.437
-24.546,26.58
-24.635,26.676
-24.599,26.8
-24.689,26.885
-24.785,26.951
-24.937,26.918
-25.079,26.936
-25.212,26.955
-25.354,26.932
-25.401,27.073
-25.341,27.223
-25.203,27.347
-25.301,27.463
-25.407,27.534
-25.537,27.557
-25.634,27.621
-25.747,27.647
-25.885,27.523
-26.032,27.56
-26.168,27.563
-26.283,27.381
-26.148,26.708
-26.56,26.763
-26.803,26.849
-26.997,26.676
-27.198,26.776
-27.374,26.604
-27.546,26.41
-27.773,26.405
-27.924,26.569
-27.739,26.931
-28.004,26.988
-27.998,27.213
-27.891,27.426
-28.143,27.438
-28.35,26.917
-28.627,26.893
-28.742,26.554
-28.911,26.231
-29.13,25.98
-29.367,25.77
-29.64,25.675
-29.626,25.171
-30,24.973
-30.31,24.811
-30.614,24.934
-30.768,24.508
-31.078,24.26
-31.233,23.802
-31.657,23.997
-31.999,23.947
-32.237,24.172
-31.885,24.77
-31.954,25.198
-32.117,25.452
-32.038,25.761
-31.774,26.071
-31.625,26.401
-31.046,26.637
-30.717,27.037
-30.772,27.365
-30.915,27.58
-31.274,27.523
-31.386,27.752
-31.53,27.886
-31.704,27.958
-31.801,28.097
-31.905,28.211
-31.942,28.358
-31.783,28.502
-31.678,28.666
-31.985,28.657
-32.234,28.582
-32.427,28.599
-32.584,28.655
-32.699,28.755
-32.829,28.816
-32.921,28.918
-33.013,29.009
-33.171,28.812
-33.372,28.735
-33.288,28.077
-33.692,27.881
-33.988,27.752
-33.914,26.992
-34.422,26.932
-34.708,26.631
-35.011,26.404
-35.233,26.766
-35.392,27.06
-35.688,26.959
-35.909,26.675
-36.153,26.445
-36.276,26.018
-36.629,25.899
-36.819,26.287
-37.107,26.348
-37.155,25.71
-37.391,25.245
